datetime,open,high,low,close
2025-09-03T16:00:00.000000,112168.5,112541.2,111550.9,111659.8
2025-09-04T00:00:00.000000,111659.7,112136.8,110237.2,110417.3
2025-09-04T08:00:00.000000,110417.3,111111.0,109269.1,109448.0
2025-09-04T16:00:00.000000,109448.0,111743.8,109315.0,110679.4
2025-09-05T00:00:00.000000,110679.5,112949.0,110394.2,112900.1
2025-09-05T08:00:00.000000,112900.0,113344.3,110240.0,110674.1
2025-09-05T16:00:00.000000,110674.1,111655.5,110153.3,110614.9
2025-09-06T00:00:00.000000,110614.8,111256.2,110504.9,110779.9
2025-09-06T08:00:00.000000,110779.9,110956.5,110285.2,110324.1
2025-09-06T16:00:00.000000,110324.2,110359.1,109850.0,110135.3
2025-09-07T00:00:00.000000,110135.2,110880.8,110120.5,110710.8
2025-09-07T08:00:00.000000,110710.8,111371.4,110666.4,111276.2
2025-09-07T16:00:00.000000,111276.2,111559.5,110817.5,111076.0
2025-09-08T00:00:00.000000,111075.5,111580.7,110566.5,111236.4
2025-09-08T08:00:00.000000,111236.5,112867.6,111201.0,112573.6
2025-09-08T16:00:00.000000,112573.6,112635.0,111847.0,112012.6
2025-09-09T00:00:00.000000,112012.7,113238.0,111050.0,112950.1
2025-09-09T08:00:00.000000,112950.2,113134.3,110714.9,110830.1
2025-09-09T16:00:00.000000,110830.1,111692.3,110738.6,111499.9
2025-09-10T00:00:00.000000,111499.9,112555.0,110855.8,112500.1
2025-09-10T08:00:00.000000,112500.0,114287.9,112060.0,113801.3
2025-09-10T16:00:00.000000,113801.3,114046.8,113111.0,113896.8
2025-09-11T00:00:00.000000,113896.8,114433.2,113614.5,114040.0
2025-09-11T08:00:00.000000,114040.1,114691.7,113340.7,114122.3
2025-09-11T16:00:00.000000,114122.4,115439.0,114008.5,115427.0
2025-09-12T00:00:00.000000,115427.0,116280.0,114993.0,115049.0
2025-09-12T08:00:00.000000,115048.9,115445.9,114681.5,115064.9
2025-09-12T16:00:00.000000,115064.8,116605.7,114989.9,115978.4
2025-09-13T00:00:00.000000,115978.4,116245.4,115500.1,115715.5
2025-09-13T08:00:00.000000,115715.5,116126.0,115546.1,115721.3
2025-09-13T16:00:00.000000,115721.4,115946.4,115032.0,115862.7
2025-09-14T00:00:00.000000,115862.7,116075.8,115406.1,115746.0
2025-09-14T08:00:00.000000,115746.1,116118.6,115100.5,115162.2
2025-09-14T16:00:00.000000,115162.2,116050.0,115057.0,115210.0
2025-09-15T00:00:00.000000,115210.0,116759.9,114777.0,115769.5
2025-09-15T08:00:00.000000,115769.6,115769.6,114338.5,114788.4
2025-09-15T16:00:00.000000,114788.1,115550.0,114542.6,115300.6
2025-09-16T00:00:00.000000,115300.5,115968.0,114867.0,115799.4
2025-09-16T08:00:00.000000,115799.4,115945.0,114600.0,115877.9
2025-09-16T16:00:00.000000,115877.9,116910.8,115549.9,116747.3
2025-09-17T00:00:00.000000,116747.3,117266.4,116107.2,117120.5
2025-09-17T08:00:00.000000,117120.5,117156.6,115340.0,115825.1
2025-09-17T16:00:00.000000,115825.1,116940.0,114623.3,116402.5
2025-09-18T00:00:00.000000,116402.6,117865.9,116033.5,117033.6
2025-09-18T08:00:00.000000,117033.7,117789.9,116913.9,117530.3
2025-09-18T16:00:00.000000,117530.2,117875.2,116489.7,117017.1
2025-09-19T00:00:00.000000,117017.1,117406.8,116567.3,116850.1
2025-09-19T08:00:00.000000,116850.0,117050.6,115408.4,115826.9
